onset	duration	sample	trial_type	response_time	value	channels	HED
1843.899414	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1844.864258	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1845.846680	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1846.333984	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1846.679688	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1847.461914	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1848.394531	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1849.276367	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1849.746094	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1850.092773	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1851.024414	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1851.461914	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1851.874023	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1852.739258	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1853.721680	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1854.228516	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1854.521484	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1855.470703	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1856.251953	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1856.681641	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1857.250977	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1858.133789	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1858.599609	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1858.949219	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1859.948242	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1860.914063	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1861.304688	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1861.845703	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1862.828125	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1863.777344	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1864.726563	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1865.282227	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1865.575195	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1866.441406	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1867.407227	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1868.372070	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1868.626953	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1869.304688	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1869.613281	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1870.220703	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1870.501953	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1871.085938	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1871.884766	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1872.850586	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1873.683594	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1874.631836	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1875.024414	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1875.464844	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1875.751953	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1876.330078	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1877.229492	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1878.178711	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1879.126953	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1880.109375	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1880.891602	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1881.741211	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1882.101563	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1882.573242	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1883.555664	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1884.471680	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1884.827148	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1885.253906	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1886.153320	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1887.118164	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1887.984375	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1888.950195	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1889.279297	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1889.898438	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1890.258789	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1890.714844	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1891.580078	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1892.363281	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1892.842773	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1893.311523	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1894.078125	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1895.026367	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1895.346680	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1895.942383	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1896.858398	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1897.823242	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1898.274414	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1898.639648	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1898.960938	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1899.455078	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1900.337891	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1901.136719	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1902.035156	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1902.382813	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1902.934570	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1903.750000	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1904.139648	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1904.616211	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1905.431641	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1906.380859	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1906.704102	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1907.247070	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1908.012695	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1908.911133	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1909.860352	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1910.216797	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1910.776367	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1911.575195	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1912.541016	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1913.456055	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1913.871094	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1914.471680	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1915.387695	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1915.820313	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1916.320313	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1917.085938	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1917.985352	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1918.474609	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1918.833984	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1919.833008	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1920.832031	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1921.814453	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1922.169922	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1922.812500	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1923.199219	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1923.678711	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1924.611328	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1925.526367	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1926.375977	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1926.682617	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1927.307617	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1928.157227	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1928.580078	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1929.005859	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1929.838867	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1930.246094	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1930.637695	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1931.586914	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1932.552734	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1933.517578	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1933.991211	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1934.333984	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1935.116211	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1936.015625	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1936.333008	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1936.847656	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1937.813477	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1938.662109	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1939.644531	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1940.079102	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1940.493164	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1941.392578	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1942.341797	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1942.895508	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1943.256836	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1944.089844	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1944.855469	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1945.637695	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1946.014648	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1946.620117	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1947.453125	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1948.268555	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1948.689453	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1949.117188	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1950.016602	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1950.965820	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1951.764648	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1952.273438	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1952.730469	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1953.111328	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1953.712891	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1954.611328	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1955.577148	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1956.459961	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1957.242188	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1958.124023	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1958.603516	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1958.923828	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1959.360352	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1959.922852	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1960.349609	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1960.721680	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1961.654297	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1962.635742	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1963.551758	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1964.400391	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1964.872070	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1965.250000	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1966.098633	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1966.915039	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1967.275391	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1967.780273	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1968.562500	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1969.544922	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1969.970703	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1970.411133	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1971.209961	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1971.676758	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1971.992188	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1972.875000	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1973.840820	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1974.230469	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1974.722656	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1975.488281	0.000000	n/a	n/a	n/a	house-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
1976.454102	0.000000	n/a	n/a	n/a	face-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
1977.320313	0.000000	n/a	n/a	n/a	face-inverted	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
1978.185547	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
1979.101563	0.000000	n/a	n/a	n/a	checker-right	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Rightward, Target
1979.540039	0.000000	n/a	n/a	n/a	press-right	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1980.067383	0.000000	n/a	n/a	n/a	checker-left	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Leftward, Target
1980.560547	0.000000	n/a	n/a	n/a	press-left	n/a	Agent-action, Experiment-participant, Participant-response, (Press, Keyboard-key)
1981.015625	0.000000	n/a	n/a	n/a	house-upright	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
